bank_txn_id,utr,bank_date,credit_amount,narration,bank_name,account_number
BNK_TXN_400428,UTR_HDFC_800428,2026-03-15 18:00:00,17747.8,CMS/RAZORPAY/UTR_HDFC_800428/ORD_INV_200428,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400429,UTR_HDFC_800429,2026-03-15 18:45:00,19439.57,CMS/RAZORPAY/UTR_HDFC_800429/ORD_INV_200429,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400430,UTR_HDFC_800430,2026-03-15 19:30:00,20585.52,CMS/RAZORPAY/UTR_HDFC_800430/ORD_INV_200430,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400431,UTR_HDFC_800431,2026-03-15 20:15:00,38662.06,CMS/RAZORPAY/UTR_HDFC_800431/ORD_INV_200431,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400432,UTR_HDFC_800432,2026-03-15 21:00:00,7281.67,CMS/RAZORPAY/UTR_HDFC_800432/ORD_INV_200432/REFUND_PARTIAL_3229.61,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400434,UTR_HDFC_800434,2026-03-15 22:30:00,28053.58,CMS/RAZORPAY/UTR_HDFC_800434/ORD_INV_200434,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400435,UTR_HDFC_800435,2026-03-15 23:15:00,37994.84,CMS/RAZORPAY/UTR_HDFC_800435/ORD_INV_200435,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400436,UTR_HDFC_800436,2026-03-16 00:00:00,39168.73,CMS/RAZORPAY/UTR_HDFC_800436/ORD_INV_200436,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400437,UTR_HDFC_800437,2026-03-16 00:45:00,17580.64,CMS/RAZORPAY/UTR_HDFC_800437/ORD_INV_200437,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400438,UTR_HDFC_800438,2026-03-16 01:30:00,25189.18,CMS/RAZORPAY/UTR_HDFC_800438/ORD_INV_200438,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400439,UTR_HDFC_800439,2026-03-16 02:15:00,32541.56,CMS/RAZORPAY/UTR_HDFC_800439/ORD_INV_200439,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400440,UTR_HDFC_800440,2026-03-16 03:00:00,10202.57,CMS/RAZORPAY/UTR_HDFC_800440/ORD_INV_200440/CB_RESERVE_HOLD,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400441,UTR_HDFC_800441,2026-03-16 03:45:00,29443.89,CMS/RAZORPAY/UTR_HDFC_800441/ORD_INV_200441,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400443,UTR_HDFC_800443,2026-03-16 05:15:00,37414.85,CMS/RAZORPAY/UTR_HDFC_800443/ORD_INV_200443,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400444,UTR_HDFC_800444,2026-03-16 06:00:00,25478.7,CMS/RAZORPAY/UTR_HDFC_800444/ORD_INV_200444,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400445,UTR_HDFC_800445,2026-03-16 06:45:00,10036.95,CMS/RAZORPAY/UTR_HDFC_800445/ORD_INV_200445,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400446,UTR_HDFC_800446,2026-03-16 07:30:00,19097.86,CMS/RAZORPAY/UTR_HDFC_800446/ORD_INV_200446,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400447,UTR_HDFC_800447,2026-03-16 08:15:00,3679.81,CMS/RAZORPAY/UTR_HDFC_800447/ORD_INV_200447,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400448,UTR_HDFC_800448,2026-03-16 09:00:00,29554.92,CMS/RAZORPAY/UTR_HDFC_800448/ORD_INV_200448/CORP_INTL_CARD_3.5PCT,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400449,UTR_HDFC_800449,2026-03-16 09:45:00,14727.5,CMS/RAZORPAY/UTR_HDFC_800449/ORD_INV_200449,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400450,UTR_HDFC_800450,2026-03-16 10:30:00,10215.09,CMS/RAZORPAY/UTR_HDFC_800450/ORD_INV_200450,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400451,UTR_HDFC_800451,2026-03-16 11:15:00,2938.11,CMS/RAZORPAY/UTR_HDFC_800451/ORD_INV_200451,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400452,UTR_HDFC_800452,2026-03-16 12:00:00,24729.18,CMS/RAZORPAY/UTR_HDFC_800452/ORD_INV_200452,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400453,UTR_HDFC_800453,2026-03-16 12:45:00,9507.16,CMS/RAZORPAY/UTR_HDFC_800453/ORD_INV_200453,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400454,UTR_HDFC_800454,2026-03-16 13:30:00,35873.63,CMS/RAZORPAY/UTR_HDFC_800454/ORD_INV_200454,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400455,UTR_HDFC_800455,2026-03-16 14:15:00,18119.77,CMS/RAZORPAY/UTR_HDFC_800455/ORD_INV_200455/NEFT_BANK_HANDLING_CHRG,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400456,UTR_HDFC_800456,2026-03-16 15:00:00,30720.68,CMS/RAZORPAY/UTR_HDFC_800456/ORD_INV_200456,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400457,UTR_HDFC_800457,2026-03-16 15:45:00,5286.15,CMS/RAZORPAY/UTR_HDFC_800457/ORD_INV_200457,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400458,UTR_HDFC_800458,2026-03-16 16:30:00,41831.97,CMS/RAZORPAY/UTR_HDFC_800458/ORD_INV_200458,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400459,UTR_HDFC_800459,2026-03-16 17:15:00,7481.31,CMS/RAZORPAY/UTR_HDFC_800459/ORD_INV_200459,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400460,UTR_HDFC_800460,2026-03-16 18:00:00,8824.8,CMS/RAZORPAY/UTR_HDFC_800460/ORD_INV_200460,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400461,UTR_HDFC_800461,2026-03-16 18:45:00,11101.54,CMS/RAZORPAY/UTR_HDFC_800461/ORD_INV_200461,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400462,UTR_HDFC_800462,2026-03-16 19:30:00,5939.77,CMS/RAZORPAY/UTR_HDFC_800462/ORD_INV_200462,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400463,UTR_HDFC_800463,2026-03-16 20:15:00,3571.25,CMS/RAZORPAY/UTR_HDFC_800463/ORD_INV_200463,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400464,UTR_HDFC_800464,2026-03-16 21:00:00,7226.6,CMS/RAZORPAY/UTR_HDFC_800464/ORD_INV_200464,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400465,UTR_HDFC_800465,2026-03-16 21:45:00,936.54,CMS/RAZORPAY/UTR_HDFC_800465/ORD_INV_200465,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400466,UTR_HDFC_800466,2026-03-16 22:30:00,15361.71,CMS/RAZORPAY/UTR_HDFC_800466/ORD_INV_200466,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400467,UTR_HDFC_800467,2026-03-16 23:15:00,12052.28,CMS/RAZORPAY/UTR_HDFC_800467/ORD_INV_200467,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400468,UTR_HDFC_800468,2026-03-17 00:00:00,15031.03,CMS/RAZORPAY/UTR_HDFC_800468/ORD_INV_200468,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400469,UTR_HDFC_800469,2026-03-17 00:45:00,8564.15,CMS/RAZORPAY/UTR_HDFC_800469/ORD_INV_200469,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400470,UTR_HDFC_800470,2026-03-17 01:30:00,9598.81,CMS/RAZORPAY/UTR_HDFC_800470/ORD_INV_200470,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400471,UTR_HDFC_800471,2026-03-17 02:15:00,18857.3,CMS/RAZORPAY/UTR_HDFC_800471/ORD_INV_200471/PART_1_SPLIT_PAYOUT,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400472,UTR_HDFC_800472,2026-03-17 03:00:00,10507.5,CMS/RAZORPAY/UTR_HDFC_800472/ORD_INV_200472,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400473,UTR_HDFC_800473,2026-03-17 03:45:00,5526.99,CMS/RAZORPAY/UTR_HDFC_800473/ORD_INV_200473,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400474,UTR_HDFC_800474,2026-03-17 04:30:00,25362.47,CMS/RAZORPAY/UTR_HDFC_800474/ORD_INV_200474,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400475,UTR_HDFC_800475,2026-03-17 05:15:00,41236.69,CMS/RAZORPAY/UTR_HDFC_800475/ORD_INV_200475,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400476,UTR_HDFC_800476,2026-03-17 06:00:00,15316.93,CMS/RAZORPAY/UTR_HDFC_800476/ORD_INV_200476,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400477,UTR_HDFC_800477,2026-03-17 06:45:00,18149.01,CMS/RAZORPAY/UTR_HDFC_800477/ORD_INV_200477,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400478,UTR_HDFC_800478,2026-03-17 07:30:00,27967.66,CMS/RAZORPAY/UTR_HDFC_800478/ORD_INV_200478,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400479,UTR_HDFC_800479,2026-03-17 08:15:00,31007.04,CMS/RAZORPAY/UTR_HDFC_800479/ORD_INV_200479,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400480,UTR_HDFC_800480,2026-03-17 09:00:00,18508.97,CMS/RAZORPAY/UTR_HDFC_800480/ORD_INV_200480,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400481,UTR_HDFC_800481,2026-03-17 09:45:00,16230.68,CMS/RAZORPAY/UTR_HDFC_800481/ORD_INV_200481,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400482,UTR_HDFC_800482,2026-03-17 10:30:00,13729.24,CMS/RAZORPAY/UTR_HDFC_800482/ORD_INV_200482,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400483,UTR_HDFC_800483,2026-03-17 11:15:00,39192.34,UPI/CR/800483/RAZORPAY_PAYMENTS/Ananya_Rao,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400484,UTR_HDFC_800484,2026-03-17 12:00:00,40869.9,CMS/RAZORPAY/UTR_HDFC_800484/ORD_INV_200484,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400485,UTR_HDFC_800485,2026-03-17 12:45:00,5328.2,CMS/RAZORPAY/UTR_HDFC_800485/ORD_INV_200485,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400486,UTR_HDFC_800486,2026-03-17 13:30:00,5614.71,CMS/RZP_STORE_ONLINE/UTR_HDFC_800486/ORD_INV_200486,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400487,UTR_HDFC_800487,2026-03-17 14:15:00,34473.09,CMS/RAZORPAY/UTR_HDFC_800487/ORD_INV_200487,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400488,UTR_HDFC_800488,2026-03-17 15:00:00,31835.07,CMS/RAZORPAY/UTR_HDFC_800488/ORD_INV_200488,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400489,UTR_HDFC_800489,2026-03-17 15:45:00,22594.74,CMS/RAZORPAY/UTR_HDFC_800489/ORD_INV_200489,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400490,UTR_HDFC_800490,2026-03-17 16:30:00,28827.65,CMS/RAZORPAY/UTR_HDFC_800490/ORD_INV_200490,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400491,UTR_HDFC_800491,2026-03-17 17:15:00,3604.81,CMS/RAZORPAY/UTR_HDFC_800491/ORD_INV_200491,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400492,UTR_HDFC_800492,2026-03-17 18:00:00,35152.18,CMS/RAZORPAY/UTR_HDFC_800492/ORD_INV_200492,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400493,UTR_HDFC_800493,2026-03-17 18:45:00,31723.6,CMS/RAZORPAY/UTR_HDFC_800493/ORD_INV_200493,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400494,UTR_HDFC_800494,2026-03-17 19:30:00,13602.75,CMS/RAZORPAY/UTR_HDFC_800494/ORD_INV_200494,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400495,UTR_HDFC_800495,2026-03-17 20:15:00,23053.2,CMS/RAZORPAY/UTR_HDFC_800495/ORD_INV_200495,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400496,UTR_HDFC_800496,2026-03-17 21:00:00,43434.2,CMS/RAZORPAY/UTR_HDFC_800496/ORD_INV_200496,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400497,UTR_HDFC_800497,2026-03-17 21:45:00,1715.4,CMS/RAZORPAY/REF#C_800497/ORD-200497,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400498,UTR_HDFC_800498,2026-03-17 22:30:00,22884.23,CMS/RAZORPAY/UTR_HDFC_800498/ORD_INV_200498,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400499,UTR_HDFC_800499,2026-03-17 23:15:00,10888.08,CMS/RAZORPAY/UTR_HDFC_800499/ORD_INV_200499,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400500,UTR_HDFC_800500,2026-03-18 00:00:00,28976.66,CMS/RAZORPAY/UTR_HDFC_800500/ORD_INV_200500,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400501,UTR_HDFC_800501,2026-03-18 00:45:00,18512.95,CMS/RAZORPAY/UTR_HDFC_800501/ORD_INV_200501,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400502,UTR_HDFC_800502,2026-03-18 01:30:00,29050.51,CMS/RAZORPAY/UTR_HDFC_800502/ORD_INV_200502,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400503,UTR_HDFC_800503,2026-03-18 02:15:00,35646.23,CMS/RAZORPAY/UTR_HDFC_800503/ORD_INV_200503,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400504,UTR_HDFC_800504,2026-03-18 03:00:00,37751.0,CMS/RAZORPAY/UTR_HDFC_800504/ORD_INV_200504,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400505,UTR_HDFC_800505,2026-03-18 03:45:00,30676.13,CMS/RAZORPAY/UTR_HDFC_800505/ORD_INV_200505,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400506,UTR_HDFC_800506,2026-03-18 04:30:00,1180.08,CMS/RAZORPAY/UTR_HDFC_800506/ORD_INV_200506,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400507,UTR_HDFC_800507,2026-03-18 05:15:00,18268.28,CMS/RAZORPAY/UTR_HDFC_800507/ORD_INV_200507,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400508,UTR_HDFC_800508,2026-03-18 06:00:00,11595.6,CMS/RAZORPAY/UTR_HDFC_800508/ORD_INV_200508,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400509,UTR_HDFC_800509,2026-03-18 06:45:00,13122.87,CMS/RAZORPAY/UTR_HDFC_800509/ORD_INV_200509,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400510,UTR_HDFC_800510,2026-03-18 07:30:00,14520.16,CMS/RAZORPAY/UTR_HDFC_800510/ORD_INV_200510,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400511,UTR_HDFC_800511,2026-03-18 08:15:00,32479.37,CMS/RAZORPAY/UTR_HDFC_800511/ORD_INV_200511,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400512,UTR_HDFC_800512,2026-03-18 09:00:00,2432.65,CMS/RAZORPAY/UTR_HDFC_800512/ORD_INV_200512,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400513,UTR_HDFC_800513,2026-03-18 09:45:00,34636.37,CMS/RAZORPAY/UTR_HDFC_800513/ORD_INV_200513,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400514,UTR_HDFC_800514,2026-03-18 10:30:00,473.81,CMS/RAZORPAY/UTR_HDFC_800514/ORD_INV_200514,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_ORPHAN_515,UTR_EXTRA_CREDIT_515,2026-03-18 11:15:00,14250.0,DIRECT_CUSTOMER_NEFT_TRANSFER/NO_GATEWAY_RECORD,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400515,UTR_HDFC_800515,2026-03-18 11:15:00,7478.06,CMS/RAZORPAY/UTR_HDFC_800515/ORD_INV_200515,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400516,UTR_HDFC_800516,2026-03-18 12:00:00,4665.47,CMS/RAZORPAY/UTR_HDFC_800516/ORD_INV_200516,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400517,UTR_HDFC_800517,2026-03-18 12:45:00,29151.15,CMS/RAZORPAY/UTR_HDFC_800517/ORD_INV_200517,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400518,UTR_HDFC_800518,2026-03-18 13:30:00,13044.97,CMS/RAZORPAY/UTR_HDFC_800518/ORD_INV_200518,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400519,UTR_HDFC_800519,2026-03-18 14:15:00,2389.93,CMS/RAZORPAY/UTR_HDFC_800519/ORD_INV_200519,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400520,UTR_HDFC_800520,2026-03-18 15:00:00,18735.55,CMS/RAZORPAY/UTR_HDFC_800520/ORD_INV_200520,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400521,UTR_HDFC_800521,2026-03-18 15:45:00,28201.41,CMS/RAZORPAY/UTR_HDFC_800521/ORD_INV_200521,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400523,UTR_HDFC_800523,2026-03-18 17:15:00,12264.76,CMS/RAZORPAY/UTR_HDFC_800523/ORD_INV_200523,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400524,UTR_HDFC_800524,2026-03-18 18:00:00,1959.77,CMS/RAZORPAY/UTR_HDFC_800524/ORD_INV_200524,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400525,UTR_HDFC_800525,2026-03-18 18:45:00,5271.26,CMS/RAZORPAY/UTR_HDFC_800525/ORD_INV_200525,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400526,UTR_HDFC_800526,2026-03-18 19:30:00,12644.62,CMS/RAZORPAY/UTR_HDFC_800526/ORD_INV_200526,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400527,UTR_HDFC_800527,2026-03-18 20:15:00,4113.06,CMS/RAZORPAY/UTR_HDFC_800527/ORD_INV_200527,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400528,UTR_HDFC_800528,2026-03-18 21:00:00,15403.68,CMS/RAZORPAY/UTR_HDFC_800528/ORD_INV_200528,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400529,UTR_HDFC_800529,2026-03-18 21:45:00,35165.75,CMS/RAZORPAY/UTR_HDFC_800529/ORD_INV_200529,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400530,UTR_HDFC_800530,2026-03-18 22:30:00,40787.75,CMS/RAZORPAY/UTR_HDFC_800530/ORD_INV_200530,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400531,UTR_HDFC_800531,2026-03-18 23:15:00,18057.73,CMS/RAZORPAY/UTR_HDFC_800531/ORD_INV_200531,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400532,UTR_HDFC_800532,2026-03-19 00:00:00,8440.82,CMS/RAZORPAY/UTR_HDFC_800532/ORD_INV_200532,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400533,UTR_HDFC_800533,2026-03-19 00:45:00,20284.83,CMS/RAZORPAY/UTR_HDFC_800533/ORD_INV_200533,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400534,UTR_HDFC_800534,2026-03-19 01:30:00,14802.64,CMS/RAZORPAY/UTR_HDFC_800534/ORD_INV_200534,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400535,UTR_HDFC_800535,2026-03-19 02:15:00,17014.12,CMS/RAZORPAY/UTR_HDFC_800535/ORD_INV_200535,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400536,UTR_HDFC_800536,2026-03-19 03:00:00,41731.05,CMS/RAZORPAY/UTR_HDFC_800536/ORD_INV_200536,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400537,UTR_HDFC_800537,2026-03-19 03:45:00,22948.61,CMS/RAZORPAY/UTR_HDFC_800537/ORD_INV_200537,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400538,UTR_HDFC_800538,2026-03-19 04:30:00,30722.91,CMS/RAZORPAY/UTR_HDFC_800538/ORD_INV_200538,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400539,UTR_HDFC_800539,2026-03-19 05:15:00,24777.46,CMS/RAZORPAY/UTR_HDFC_800539/ORD_INV_200539,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400540,UTR_HDFC_800540,2026-03-19 06:00:00,20228.05,CMS/RAZORPAY/UTR_HDFC_800540/ORD_INV_200540,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400541,UTR_HDFC_800541,2026-03-19 06:45:00,14516.0,CMS/RAZORPAY/UTR_HDFC_800541/ORD_INV_200541,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400542,UTR_HDFC_800542,2026-03-19 07:30:00,24507.43,CMS/RAZORPAY/UTR_HDFC_800542/ORD_INV_200542,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400543,UTR_HDFC_800543,2026-03-19 08:15:00,6224.89,CMS/RAZORPAY/UTR_HDFC_800543/ORD_INV_200543,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400544,UTR_HDFC_800544,2026-03-19 09:00:00,16133.6,CMS/RAZORPAY/UTR_HDFC_800544/ORD_INV_200544,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400545,UTR_HDFC_800545,2026-03-19 09:45:00,37108.79,CMS/RAZORPAY/UTR_HDFC_800545/ORD_INV_200545,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400546,UTR_HDFC_800546,2026-03-19 10:30:00,3946.85,CMS/RAZORPAY/UTR_HDFC_800546/ORD_INV_200546,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400547,UTR_HDFC_800547,2026-03-19 11:15:00,4882.0,CMS/RAZORPAY/UTR_HDFC_800547/ORD_INV_200547,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400548,UTR_HDFC_800548,2026-03-19 12:00:00,35547.41,CMS/RAZORPAY/UTR_HDFC_800548/ORD_INV_200548,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400549,UTR_HDFC_800549,2026-03-19 12:45:00,13027.44,CMS/RAZORPAY/UTR_HDFC_800549/ORD_INV_200549,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400550,UNKNOWN,2026-03-19 13:30:00,41963.83,MISC_CREDIT_ENTRY/REFERENCE_UNREADABLE,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400551,UTR_HDFC_800551,2026-03-19 14:15:00,10879.96,CMS/RAZORPAY/UTR_HDFC_800551/ORD_INV_200551,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400552,UTR_HDFC_800552,2026-03-19 15:00:00,4628.96,CMS/RAZORPAY/UTR_HDFC_800552/ORD_INV_200552,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400553,UTR_HDFC_800553,2026-03-19 15:45:00,6715.71,CMS/RAZORPAY/UTR_HDFC_800553/ORD_INV_200553,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400554,UTR_HDFC_800554,2026-03-19 16:30:00,30005.46,CMS/RAZORPAY/UTR_HDFC_800554/ORD_INV_200554,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400555,UTR_HDFC_800555,2026-03-19 17:15:00,26798.16,CMS/RAZORPAY/UTR_HDFC_800555/ORD_INV_200555,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400556,UTR_HDFC_800556,2026-03-19 18:00:00,41058.41,CMS/RAZORPAY/UTR_HDFC_800556/ORD_INV_200556,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400557,UTR_HDFC_800557,2026-03-19 18:45:00,23692.74,CMS/RAZORPAY/UTR_HDFC_800557/ORD_INV_200557,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400558,UTR_HDFC_800558,2026-03-19 19:30:00,19946.08,CMS/RAZORPAY/UTR_HDFC_800558/ORD_INV_200558,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400559,UTR_HDFC_800559,2026-03-19 20:15:00,27773.73,CMS/RAZORPAY/UTR_HDFC_800559/ORD_INV_200559,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400560,UTR_HDFC_800560,2026-03-20 21:00:00,38738.91,CMS/RAZORPAY/UTR_HDFC_800560/ORD_INV_200560,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400561,UTR_HDFC_800561,2026-03-19 21:45:00,21849.91,CMS/RAZORPAY/UTR_HDFC_800561/ORD_INV_200561,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400562,UTR_HDFC_800562,2026-03-19 22:30:00,40197.92,CMS/RAZORPAY/UTR_HDFC_800562/ORD_INV_200562,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400563,UTR_HDFC_800563,2026-03-19 23:15:00,39998.52,CMS/RAZORPAY/UTR_HDFC_800563/ORD_INV_200563,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400564,UTR_HDFC_800564,2026-03-20 00:00:00,30257.71,CMS/RAZORPAY/UTR_HDFC_800564/ORD_INV_200564,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400565,UTR_HDFC_800565,2026-03-20 00:45:00,37920.07,CMS/RAZORPAY/UTR_HDFC_800565/ORD_INV_200565,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400566,UTR_HDFC_800566,2026-03-20 01:30:00,32114.38,CMS/RAZORPAY/UTR_HDFC_800566/ORD_INV_200566,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400567,UTR_HDFC_800567,2026-03-20 02:15:00,29224.65,CMS/RAZORPAY/UTR_HDFC_800567/ORD_INV_200567,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400568,UTR_HDFC_800568,2026-03-20 03:00:00,32491.31,CMS/RAZORPAY/UTR_HDFC_800568/ORD_INV_200568,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400569,UTR_HDFC_800569,2026-03-20 03:45:00,11319.85,CMS/RAZORPAY/UTR_HDFC_800569/ORD_INV_200569,Axis Bank Ltd,XXXX-XXXX-8921
