transaction_id,order_id,utr,gross_amount,mdr_amount,gst_on_mdr,tds_amount,refund_amount,chargeback_amount,other_deductions,expected_settlement,settlement_date,payment_method,status
TXN_RZP_100470,ORD_INV_200470,UTR_HDFC_800470,35925.1,718.5,129.33,0.0,0.0,0.0,0.0,35077.27,2026-03-16 01:30:00,NetBanking,settled
TXN_RZP_100471,ORD_INV_200471,UTR_HDFC_800471,12205.93,244.12,43.94,0.0,0.0,0.0,0.0,11917.87,2026-03-16 02:15:00,Wallet,settled
TXN_RZP_100472,ORD_INV_200472,UTR_HDFC_800472,32560.52,651.21,117.22,0.0,0.0,0.0,0.0,31792.09,2026-03-16 03:00:00,Wallet,settled
TXN_RZP_100473,ORD_INV_200473,UTR_HDFC_800473,23756.97,475.14,85.53,0.0,0.0,0.0,0.0,23196.3,2026-03-16 03:45:00,NetBanking,settled
TXN_RZP_100474,ORD_INV_200474,UTR_HDFC_800474,37037.18,740.74,133.33,0.0,0.0,0.0,0.0,36163.11,2026-03-16 04:30:00,NetBanking,settled
TXN_RZP_100475,ORD_INV_200475,UTR_HDFC_800475,8868.52,177.37,31.93,0.0,0.0,0.0,0.0,8659.22,2026-03-16 05:15:00,UPI,settled
TXN_RZP_100476,ORD_INV_200476,UTR_HDFC_800476,7111.41,142.23,25.6,0.0,0.0,0.0,0.0,6943.58,2026-03-16 06:00:00,Debit Card,settled
TXN_RZP_100477,ORD_INV_200477,UTR_HDFC_800477,39321.31,786.43,141.56,0.0,0.0,0.0,0.0,38393.32,2026-03-16 06:45:00,NetBanking,settled
TXN_RZP_100478,ORD_INV_200478,UTR_HDFC_800478,25393.59,507.87,91.42,0.0,0.0,0.0,0.0,24794.3,2026-03-16 07:30:00,Credit Card,settled
TXN_RZP_100479,ORD_INV_200479,UTR_HDFC_800479,14359.05,287.18,51.69,0.0,0.0,0.0,0.0,14020.18,2026-03-16 08:15:00,Wallet,settled
TXN_RZP_100480,ORD_INV_200480,UTR_HDFC_800480,24741.1,494.82,89.07,0.0,0.0,0.0,0.0,24157.21,2026-03-16 09:00:00,NetBanking,settled
TXN_RZP_100481,ORD_INV_200481,UTR_HDFC_800481,8934.6,178.69,32.16,0.0,0.0,0.0,0.0,8723.75,2026-03-16 09:45:00,Wallet,settled
TXN_RZP_100482,ORD_INV_200482,UTR_HDFC_800482,10390.31,207.81,37.41,0.0,0.0,0.0,0.0,10145.09,2026-03-16 10:30:00,Debit Card,settled
TXN_RZP_100483,ORD_INV_200483,UTR_HDFC_800483,31169.21,623.38,112.21,0.0,0.0,0.0,0.0,30433.62,2026-03-16 11:15:00,Debit Card,settled
TXN_RZP_100484,ORD_INV_200484,UTR_HDFC_800484,15924.06,318.48,57.33,0.0,0.0,0.0,0.0,15548.25,2026-03-16 12:00:00,Debit Card,settled
TXN_RZP_100485,ORD_INV_200485,UTR_HDFC_800485,25955.74,519.11,93.44,0.0,0.0,0.0,0.0,25343.19,2026-03-16 12:45:00,Debit Card,settled
TXN_RZP_100486,ORD_INV_200486,UTR_HDFC_800486,36890.55,737.81,132.81,0.0,0.0,0.0,0.0,36019.93,2026-03-16 13:30:00,NetBanking,settled
TXN_RZP_100487,ORD_INV_200487,UTR_HDFC_800487,13192.69,263.85,47.49,0.0,0.0,0.0,0.0,12881.35,2026-03-16 14:15:00,Debit Card,settled
TXN_RZP_100488,ORD_INV_200488,UTR_HDFC_800488,29639.15,592.78,106.7,0.0,0.0,0.0,0.0,28939.67,2026-03-16 15:00:00,Debit Card,settled
TXN_RZP_100489,ORD_INV_200489,UTR_HDFC_800489,37318.04,746.36,134.34,0.0,0.0,0.0,0.0,36437.34,2026-03-16 15:45:00,Credit Card,settled
TXN_RZP_100490,ORD_INV_200490,UTR_HDFC_800490,6479.24,129.58,23.32,0.0,0.0,400.0,0.0,6326.34,2026-03-16 16:30:00,Wallet,settled
TXN_RZP_100491,ORD_INV_200491,UTR_HDFC_800491,11175.75,223.52,40.23,0.0,0.0,0.0,0.0,10912.0,2026-03-16 17:15:00,Wallet,settled
TXN_RZP_100492,ORD_INV_200492,UTR_HDFC_800492,2693.73,53.87,9.7,0.0,0.0,0.0,0.0,2630.16,2026-03-16 18:00:00,Credit Card,settled
TXN_RZP_100493,ORD_INV_200493,UTR_HDFC_800493,4839.33,96.79,17.42,0.0,0.0,0.0,0.0,4725.12,2026-03-16 18:45:00,Debit Card,settled
TXN_RZP_100494,ORD_INV_200494,UTR_HDFC_800494,18518.42,370.37,66.67,0.0,0.0,0.0,0.0,18081.38,2026-03-16 19:30:00,UPI,settled
TXN_RZP_100495,ORD_INV_200495,UTR_HDFC_800495,34101.43,682.03,122.77,0.0,0.0,0.0,0.0,33296.63,2026-03-16 20:15:00,NetBanking,settled
TXN_RZP_100496,ORD_INV_200496,UTR_HDFC_800496,29189.34,583.79,105.08,0.0,0.0,0.0,0.0,28500.47,2026-03-16 21:00:00,Debit Card,settled
TXN_RZP_100497,ORD_INV_200497,UTR_HDFC_800497,24244.55,484.89,87.28,0.0,0.0,0.0,0.0,23672.38,2026-03-16 21:45:00,Wallet,settled
TXN_RZP_100498,ORD_INV_200498,UTR_HDFC_800498,39742.24,794.84,143.07,0.0,0.0,0.0,0.0,38804.33,2026-03-16 22:30:00,Credit Card,settled
TXN_RZP_100499,ORD_INV_200499,UTR_HDFC_800499,35532.44,710.65,127.92,0.0,0.0,0.0,0.0,34693.87,2026-03-16 23:15:00,UPI,settled
