bank_txn_id,utr,bank_date,credit_amount,narration,bank_name,account_number
BNK_TXN_400428,UTR_HDFC_800428,2026-03-15 18:00:00,33814.15,CMS/RAZORPAY/UTR_HDFC_800428/ORD_INV_200428,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400429,UTR_HDFC_800429,2026-03-15 18:45:00,36587.27,CMS/RAZORPAY/UTR_HDFC_800429/ORD_INV_200429,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400430,UTR_HDFC_800430,2026-03-15 19:30:00,7520.17,CMS/RAZORPAY/UTR_HDFC_800430/ORD_INV_200430,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400431,UTR_HDFC_800431,2026-03-15 20:15:00,41648.46,CMS/RAZORPAY/UTR_HDFC_800431/ORD_INV_200431,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400432,UTR_HDFC_800432,2026-03-15 21:00:00,11267.2,CMS/RAZORPAY/UTR_HDFC_800432/ORD_INV_200432,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400433,UTR_HDFC_800433,2026-03-15 21:45:00,27590.37,CMS/RAZORPAY/UTR_HDFC_800433/ORD_INV_200433,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400434,UTR_HDFC_800434,2026-03-15 22:30:00,22252.05,CMS/RAZORPAY/UTR_HDFC_800434/ORD_INV_200434,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400435,UTR_HDFC_800435,2026-03-15 23:15:00,7805.45,CMS/RAZORPAY/UTR_HDFC_800435/ORD_INV_200435,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400436,UTR_HDFC_800436,2026-03-16 00:00:00,37072.89,CMS/RAZORPAY/UTR_HDFC_800436/ORD_INV_200436,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400437,UTR_HDFC_800437,2026-03-16 00:45:00,3882.75,CMS/RAZORPAY/UTR_HDFC_800437/ORD_INV_200437,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400438,UTR_HDFC_800438,2026-03-16 01:30:00,33778.29,CMS/RAZORPAY/UTR_HDFC_800438/ORD_INV_200438,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400439,UTR_HDFC_800439,2026-03-16 02:15:00,22054.33,CMS/RAZORPAY/UTR_HDFC_800439/ORD_INV_200439,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400440,UTR_HDFC_800440,2026-03-16 03:00:00,21396.33,CMS/RAZORPAY/UTR_HDFC_800440/ORD_INV_200440,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400441,UTR_HDFC_800441,2026-03-16 03:45:00,3523.09,CMS/RAZORPAY/UTR_HDFC_800441/ORD_INV_200441,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400442,UTR_HDFC_800442,2026-03-16 04:30:00,18461.29,CMS/RAZORPAY/UTR_HDFC_800442/ORD_INV_200442,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400443,UTR_HDFC_800443,2026-03-16 05:15:00,26789.85,CMS/RAZORPAY/UTR_HDFC_800443/ORD_INV_200443,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400444,UTR_HDFC_800444,2026-03-16 06:00:00,42864.4,CMS/RAZORPAY/UTR_HDFC_800444/ORD_INV_200444,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400445,UTR_HDFC_800445,2026-03-16 06:45:00,9874.44,CMS/RAZORPAY/UTR_HDFC_800445/ORD_INV_200445/REFUND_PARTIAL_4379.56,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400446,UTR_HDFC_800446,2026-03-16 07:30:00,19942.44,CMS/RAZORPAY/UTR_HDFC_800446/ORD_INV_200446,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400447,UTR_HDFC_800447,2026-03-16 08:15:00,12993.9,CMS/RAZORPAY/UTR_HDFC_800447/ORD_INV_200447,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400448,UTR_HDFC_800448,2026-03-16 09:00:00,11165.39,CMS/RAZORPAY/UTR_HDFC_800448/ORD_INV_200448,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400449,UTR_HDFC_800449,2026-03-16 09:45:00,8617.8,CMS/RAZORPAY/UTR_HDFC_800449/ORD_INV_200449,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400450,UTR_HDFC_800450,2026-03-16 10:30:00,22085.8,CMS/RAZORPAY/UTR_HDFC_800450/ORD_INV_200450,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400451,UTR_HDFC_800451,2026-03-16 11:15:00,4267.55,CMS/RAZORPAY/UTR_HDFC_800451/ORD_INV_200451,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400452,UTR_HDFC_800452,2026-03-16 12:00:00,42485.66,CMS/RAZORPAY/UTR_HDFC_800452/ORD_INV_200452,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400453,UTR_HDFC_800453,2026-03-16 12:45:00,2463.06,CMS/RAZORPAY/UTR_HDFC_800453/ORD_INV_200453,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400454,UTR_HDFC_800454,2026-03-16 13:30:00,12799.31,CMS/RAZORPAY/UTR_HDFC_800454/ORD_INV_200454,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400455,UTR_HDFC_800455,2026-03-16 14:15:00,6180.81,CMS/RAZORPAY/UTR_HDFC_800455/ORD_INV_200455,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400457,UTR_HDFC_800457,2026-03-16 15:45:00,16146.43,CMS/RAZORPAY/UTR_HDFC_800457/ORD_INV_200457,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400458,UTR_HDFC_800458,2026-03-16 16:30:00,22325.4,CMS/RAZORPAY/UTR_HDFC_800458/ORD_INV_200458,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400459,UTR_HDFC_800459,2026-03-16 17:15:00,5950.98,CMS/RAZORPAY/UTR_HDFC_800459/ORD_INV_200459,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400460,UTR_HDFC_800460,2026-03-16 18:00:00,34996.29,CMS/RAZORPAY/UTR_HDFC_800460/ORD_INV_200460,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400461,UTR_HDFC_800461,2026-03-16 18:45:00,33255.4,CMS/RAZORPAY/UTR_HDFC_800461/ORD_INV_200461,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400462,UTR_HDFC_800462,2026-03-16 19:30:00,22143.27,CMS/RAZORPAY/UTR_HDFC_800462/ORD_INV_200462,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400463,UTR_HDFC_800463,2026-03-16 20:15:00,31451.68,CMS/RAZORPAY/UTR_HDFC_800463/ORD_INV_200463,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400464,UTR_HDFC_800464,2026-03-16 21:00:00,6835.0,CMS/RAZORPAY/UTR_HDFC_800464/ORD_INV_200464,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400465,UTR_HDFC_800465,2026-03-16 21:45:00,40945.93,CMS/RAZORPAY/UTR_HDFC_800465/ORD_INV_200465,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400466,UTR_HDFC_800466,2026-03-16 22:30:00,43528.88,CMS/RAZORPAY/UTR_HDFC_800466/ORD_INV_200466,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400467,UTR_HDFC_800467,2026-03-16 23:15:00,22458.77,CMS/RAZORPAY/UTR_HDFC_800467/ORD_INV_200467,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400468,UTR_HDFC_800468,2026-03-17 00:00:00,31240.15,CMS/RAZORPAY/UTR_HDFC_800468/ORD_INV_200468,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400469,UTR_HDFC_800469,2026-03-17 00:45:00,16400.77,CMS/RAZORPAY/UTR_HDFC_800469/ORD_INV_200469,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400470,UTR_HDFC_800470,2026-03-17 01:30:00,35077.27,CMS/RAZORPAY/UTR_HDFC_800470/ORD_INV_200470,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400471,UTR_HDFC_800471,2026-03-17 02:15:00,11917.87,CMS/RAZORPAY/UTR_HDFC_800471/ORD_INV_200471,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400472,UTR_HDFC_800472,2026-03-17 03:00:00,31792.09,CMS/RAZORPAY/UTR_HDFC_800472/ORD_INV_200472,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400473,UTR_HDFC_800473,2026-03-17 03:45:00,23196.3,CMS/RAZORPAY/UTR_HDFC_800473/ORD_INV_200473,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400474,UTR_HDFC_800474,2026-03-17 04:30:00,36163.11,CMS/RAZORPAY/UTR_HDFC_800474/ORD_INV_200474,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400475,UTR_HDFC_800475,2026-03-17 05:15:00,8659.22,CMS/RAZORPAY/UTR_HDFC_800475/ORD_INV_200475,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400476,UTR_HDFC_800476,2026-03-17 06:00:00,6943.58,CMS/RAZORPAY/UTR_HDFC_800476/ORD_INV_200476,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400477,UTR_HDFC_800477,2026-03-17 06:45:00,38393.32,CMS/RAZORPAY/UTR_HDFC_800477/ORD_INV_200477,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400478,UTR_HDFC_800478,2026-03-17 07:30:00,24794.3,CMS/RAZORPAY/UTR_HDFC_800478/ORD_INV_200478,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400479,UTR_HDFC_800479,2026-03-17 08:15:00,14020.18,CMS/RAZORPAY/UTR_HDFC_800479/ORD_INV_200479,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400480,UTR_HDFC_800480,2026-03-17 09:00:00,24157.21,CMS/RAZORPAY/UTR_HDFC_800480/ORD_INV_200480,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400481,UTR_HDFC_800481,2026-03-17 09:45:00,8723.75,CMS/RAZORPAY/UTR_HDFC_800481/ORD_INV_200481,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400482,UTR_HDFC_800482,2026-03-17 10:30:00,10145.09,CMS/RAZORPAY/UTR_HDFC_800482/ORD_INV_200482,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400483,UTR_HDFC_800483,2026-03-17 11:15:00,30433.62,CMS/RAZORPAY/UTR_HDFC_800483/ORD_INV_200483,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400484,UTR_HDFC_800484,2026-03-17 12:00:00,15548.25,CMS/RAZORPAY/UTR_HDFC_800484/ORD_INV_200484,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400485,UTR_HDFC_800485,2026-03-17 12:45:00,25343.19,CMS/RAZORPAY/UTR_HDFC_800485/ORD_INV_200485,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400486,UTR_HDFC_800486,2026-03-17 13:30:00,36019.93,CMS/RAZORPAY/UTR_HDFC_800486/ORD_INV_200486,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400487,UTR_HDFC_800487,2026-03-17 14:15:00,12881.35,CMS/RAZORPAY/UTR_HDFC_800487/ORD_INV_200487,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400488,UTR_HDFC_800488,2026-03-17 15:00:00,28939.67,CMS/RAZORPAY/UTR_HDFC_800488/ORD_INV_200488,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400489,UTR_HDFC_800489,2026-03-17 15:45:00,36437.34,CMS/RAZORPAY/UTR_HDFC_800489/ORD_INV_200489,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400490,UTR_HDFC_800490,2026-03-17 16:30:00,5926.34,CMS/RAZORPAY/UTR_HDFC_800490/ORD_INV_200490/CB_RESERVE_HOLD,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400491,UTR_HDFC_800491,2026-03-17 17:15:00,10912.0,CMS/RAZORPAY/UTR_HDFC_800491/ORD_INV_200491,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400492,UTR_HDFC_800492,2026-03-17 18:00:00,2630.16,CMS/RAZORPAY/UTR_HDFC_800492/ORD_INV_200492,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400493,UTR_HDFC_800493,2026-03-17 18:45:00,4725.12,CMS/RAZORPAY/UTR_HDFC_800493/ORD_INV_200493,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400494,UTR_HDFC_800494,2026-03-17 19:30:00,18081.38,CMS/RAZORPAY/UTR_HDFC_800494/ORD_INV_200494,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400495,UTR_HDFC_800495,2026-03-17 20:15:00,33296.63,CMS/RAZORPAY/UTR_HDFC_800495/ORD_INV_200495,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400496,UTR_HDFC_800496,2026-03-17 21:00:00,28500.47,CMS/RAZORPAY/UTR_HDFC_800496/ORD_INV_200496,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400497,UTR_HDFC_800497,2026-03-17 21:45:00,23672.38,CMS/RAZORPAY/UTR_HDFC_800497/ORD_INV_200497,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400498,UTR_HDFC_800498,2026-03-17 22:30:00,38804.33,CMS/RAZORPAY/UTR_HDFC_800498/ORD_INV_200498,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400499,UTR_HDFC_800499,2026-03-17 23:15:00,34693.87,CMS/RAZORPAY/UTR_HDFC_800499/ORD_INV_200499,Axis Bank Ltd,XXXX-XXXX-8921
